49,한솔주공4단지 402동,전세,"28,000 만원",20.12.03,아파트,방2개 50.04/35.28㎡ 저층/-,1층 확장올수리 15타입전세 융무 전세대출가 광역장류장가깝고,경기도  성남시  정자동
50,한솔청구 103동,전세,"90,000 만원",20.12.03,아파트,방3개 126.81/101.99㎡ 고층/-,"남향,특올수리,전망 깨끗 38타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
51,한솔3단지한일 302동,전세,"100,000 만원",20.12.03,아파트,방4개 160.01/130.51㎡ 고층/-,"올수리,전망 깨끗 48타입 융무 방4개 전세대출가 광역정류장가깝고",경기도  성남시  정자동
52,한솔LG 204동,전세,"85,000 만원",20.12.03,아파트,방4개 125.90/101.85㎡ 고층/-,"남향,특올수리,전망 깨끗 38타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
53,파크뷰 607동,전세,"155,000 만원",20.12.03,아파트,방4개 207.27/162.86㎡ 고층/-,"추천,확장 올수리 깨끗 63타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
54,정든우성4단지 407동,전세,"115,000 만원",20.12.03,아파트,방4개 156.68/129.72㎡ 고층/-,"남향 샷시포함올수리,전망 깨끗 48타입 융무 방4개 전세대출가",경기도  성남시  정자동
55,한솔LG 207동,전세,"110,000 만원",20.12.03,아파트,방5개 195.49/164.99㎡ 고층/-,"남향,올수리,전망 깨끗 59타입 융무 방5개 전세대출가 광역정류장가깝고",경기도  성남시  정자동
56,한솔LG 207동,전세,"120,000 만원",20.12.03,아파트,방5개 195.49/164.99㎡ 고층/-,"남향,완벽올수리,전망깨끗 59타입 융무 방5개 전세대출가 광역정류장가깝고",경기도  성남시  정자동
57,한솔3단지한일 306동,매매,"130,000 만원",20.12.02,아파트,방3개 109.91/84.92㎡ 고층/총17층,샷시포함특올수리.불곡산전망.밝고환한집.전세안고,경기도  성남시  정자동
58,파크뷰 603동,매매,"195,000 만원",20.12.02,아파트,방4개 158.46/124.51㎡ 중층/총34층,로얄동.밝고환한집.입주물,경기도  성남시  정자동
59,판교원마을5단지 505동,월세,"50,000 / 160 만원",20.12.01,아파트,방3개 107.51B/84.71㎡ 저층/총25층,"완전특인테리어, 밝고 따뜻한집, 보증금 조율가능",경기도  성남시  판교동
60,판교원마을3단지 304동,월세,"70,000 / 100 만원",20.12.01,아파트,방3개 107.78B/84.71㎡ 저층/총25층,"예쁜정원조망, 정남향, 입주협의,보증금조정가능",경기도  성남시  판교동
61,느티공무원4단지 306동,매매,"110,000 만원",20.11.30,아파트,방3개 83.98/58.71㎡ 중층/-,"남향,올수리 전망 깨끗 26타입급매 세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
62,느티공무원4단지 416동,매매,"103,000 만원",20.11.30,아파트,방2개 80.13/58.19㎡ 고층/-,올수리 전망깨끗 24타입급매 전세안고정자환승역가깝고광역정류장앞,경기도  성남시  정자동
63,느티공무원4단지 402동,매매,"100,000 만원",20.11.30,아파트,방3개 90.93A/66.6㎡ 저층/-,"입주물추천,방3개,수리깨끗27타입급매 세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
64,한솔주공5단지 502동,매매,"63,000 만원",20.11.30,아파트,방2개 57.4/41.85㎡ 고층/-,"남향,전망 깨끗,리모텔링추진단지 17타입급매 세안고",경기도  성남시  정자동
65,판교원마을5단지 505동,월세,"60,000 / 130 만원",20.11.30,아파트,방3개 107.32C/84.56㎡ 중층/총25층,"최근 모던한인테리어, 완전깨끗, 보증금조정가능,밝고따뜻",경기도  성남시  판교동
66,한솔주공5단지 509동,매매,"80,000 만원",20.11.30,아파트,방2개 74.39/51.66㎡ 고층/-,"추천,리모델링추진,조경전망 깨끗,방2개22타입급매 세안고 광역정류장가깝고",경기도  성남시  정자동
67,한솔주공5단지 511동,매매,"65,000 만원",20.11.30,아파트,방2개 57.4/41.85㎡ 저층/-,"입주물추천,남향,전망 깨끗,리모텔링추진단지 17타입급매 or세안고",경기도  성남시  정자동
68,느티공무원4단지 305동,매매,"105,000 만원",20.11.30,아파트,방3개 83.98/58.71㎡ 중층/-,올수리 전망 깨끗 26타입급매 세안고 정자환승역가깝고 광역정류장앞,경기도  성남시  정자동
69,느티공무원4단지 401동,매매,"100,000 만원",20.11.30,아파트,방2개 80.13/58.19㎡ 중층/-,"실입주추천,전망 깨끗 24타입급매 or전세안고 정자환승역가깝고광역정류장앞",경기도  성남시  정자동
70,느티선경 112동,매매,"137,000 만원",20.11.30,아파트,방4개 158.87/134.97㎡ 저층/-,"수리 전망,방4개 48타입급매 전세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
71,느티공무원4단지 405동,매매,"100,000 만원",20.11.30,아파트,방3개 83.98/58.71㎡ 저층/-,특올수리 조경전망 깨끗 26타입급매 세안고 정자환승역가깝고 광역정류장앞,경기도  성남시  정자동
72,느티공무원4단지 405동,매매,"105,000 만원",20.11.30,아파트,방3개 83.98/58.71㎡ 고층/-,"올수리,전망 깨끗 26타입급매 세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
73,느티공무원4단지 310동,매매,"122,000 만원",20.11.30,아파트,방3개 83.98/58.71㎡ 고층/-,"남향,특올수리 전망 깨끗 26타입급매 세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
74,느티공무원4단지 415동,매매,"105,000 만원",20.11.30,아파트,방3개 92.07B/67.43㎡ 중층/-,수리 전망 깨끗 27타입급매 세안고 정자환승역가깝고 광역정류장앞,경기도  성남시  정자동
75,느티공무원4단지 416동,매매,"103,000 만원",20.11.30,아파트,방2개 80.13/58.19㎡ 고층/-,"특올수리,실입주추천,전망24타입급매 or전세안고정자환승역가깝고광역정류장앞",경기도  성남시  정자동
76,느티공무원4단지 309동,매매,"115,000 만원",20.11.30,아파트,방3개 90.93A/66.6㎡ 고층/-,"정남향,수리전망,방3개 27타입급매 전세안고 정자환승역가깝고 광역정류장앞",경기도  성남시  정자동
77,장미코오롱 104동,매매,"85,000 만원",20.11.26,아파트,방3개 79.04/59.55㎡ 중층/총16층,조용 깨끗 23타입 4억전세안고 계단식방3개 야탑역 광역정류장가깝고,경기도  성남시  야탑동
78,파크뷰 607동,매매,"225,000 만원",20.11.26,아파트,방4개 207.27/162.86㎡ 고층/총33층,추천매물.최근특올수리.입주물,경기도  성남시  정자동
79,느티공무원4단지 404동,전세,"57,000 만원",20.11.24,아파트,방3개 92.07B/67.43㎡ 고층/-,"남향 추천,전망 방3개 27타입 융무 전세대출가 정자환승역10분",경기도  성남시  정자동
80,한솔청구 105동,전세,"46,000 만원",20.11.24,아파트,방2개 66.15/49.35㎡ 고층/-,"추천,전망 깨끗 20타입 융무 전세대출가 광역버스광역장가깝고",경기도  성남시  정자동
81,한솔주공5단지 508동,월세,"15,000 / 90 만원",20.11.24,아파트,방3개 100.1A/74.16㎡ 15층/-,"남향추천,올수리,깨끗 전망 30타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
82,"상록보성,임광 408동",월세,"4,000 / 195 만원",20.11.24,아파트,방3개 87.51/67.43㎡ 9층/-,"추천,남향,수리깨끗전망 26타입 보증금조정가 계단식방3개광역정류장가깝고",경기도  성남시  정자동
83,한솔주공5단지 512동,월세,"3,000 / 85 만원",20.11.24,아파트,방2개 61.79/42.75㎡ 2층/총13층,"남향추천,특완벽올수리,깨끗 전망 19타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
84,파크뷰 605동,매매,"165,000 만원",20.11.23,아파트,방3개 108.16/84.99㎡ 중층/총32층,세안고 .단지전망 .풀옵션.특깨끗,경기도  성남시  정자동
85,판교원마을3단지 303동,매매,"140,000 만원",20.11.20,아파트,방3개 107.53A/84.51㎡ 중층/총30층,"산조망, 집깨끗, 밝고 따뜻한집",경기도  성남시  판교동
86,파크뷰 604동,매매,"163,000 만원",20.11.18,아파트,방3개 108.16/84.99㎡ 고층/총30층,전세세안고.완전깨끗.풀옵션. 전망좋은집,경기도  성남시  정자동
87,파크뷰 602동,매매,"210,000 만원",20.11.18,아파트,방4개 177.76A/139.68㎡ 저층/총34층,특급매.정원전망.특수리,경기도  성남시  정자동
88,한솔주공6단지 609동,매매,"105,000 만원",20.11.18,아파트,방2개 83.99/58.71㎡ 13층/총25층,샷시포함특올수리. 세안고. 남향. 전망굿. 단지내초등학교,경기도  성남시  정자동
89,한솔주공4단지 402동,전세,"30,000 만원",20.11.17,아파트,방2개 50.04/35.28㎡ 저층/-,"올수리추천,전망 깨끗 15타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
90,한솔주공5단지 511동,월세,"5,000 / 65 만원",20.11.17,아파트,방2개 57.4/41.85㎡ 4층/-,"남향추천,올수리 깨끗 전망 17타입 보증금조정가 정자환승역가깝고",경기도  성남시  정자동
91,판교원마을12단지 1206동,매매,"155,000 만원",20.11.16,아파트,방4개 126.46C/101.76㎡ 고층/총15층,다락 테라스 판상형 매물 추천.,경기도  성남시  판교동
92,한솔주공5단지 512동,월세,"10,000 / 50 만원",20.11.13,아파트,방2개 61.79/42.75㎡ 22층/-,"추천,남향 올수리깨끗 19타입 1억50보증금조정가 광역정류장가깝고입주협의",경기도  성남시  정자동
93,정든우성4단지 407동,월세,"80,000 / 50 만원",20.11.13,아파트,방4개 156.68/129.72㎡ 10층/총17층,"신혼집추천,남향,수리 깨끗,전망 48타입 융무 보증금조정가 방4개",경기도  성남시  정자동
94,한솔주공4단지 412동,월세,"3,000 / 70 만원",20.11.13,아파트,방2개 50.04/35.28㎡ 2층/총13층,"추천,올수리 깨끗 전망 15타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
95,판교원마을12단지 1205동,매매,"110,000 만원",20.11.13,아파트,방4개 147.39/118.6㎡ 중층/총14층,정남향 올수리 인테리어 단장 추천 매물.,경기도  성남시  판교동
96,느티공무원4단지 412동,월세,"3,000 / 150 만원",20.11.13,아파트,방3개 83.98/58.71㎡ 8층/-,"추천,올수리 깨끗 전망 26타입 융무 보증금조정가 정자환승역가깝고",경기도  성남시  정자동
97,파크뷰 610동,월세,"80,000 / 330 만원",20.11.13,아파트,방4개 231.91A/182.23㎡ 5층/총17층,"탄천전망,깨끗,전망 71타입 융무 보증금조정가",경기도  성남시  정자동
98,정든한진7차 705동,월세,"18,000 / 100 만원",20.11.13,아파트,방2개 66.91/49.5㎡ 2층/-,"추천,확장특올수리 깨끗 전망 20타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
99,정든한진7차 705동,월세,"17,000 / 90 만원",20.11.13,아파트,방2개 66.91/49.5㎡ 2층/-,"추천,확장특올수리 깨끗 전망 20타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
100,"상록보성,임광 402동",월세,"10,000 / 100 만원",20.11.13,아파트,방2개 67.25/48.84㎡ 14층/-,"추천,최근특올수리 깨끗 전망 20타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
101,"상록보성,임광 405동",월세,"10,000 / 200 만원",20.11.06,아파트,방3개 107.74/84.97㎡ 9층/총13층,"추천,남향,올수리 깨끗 전망 32타입 융무 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
102,"상록보성,임광 403동",월세,"20,000 / 200 만원",20.11.06,아파트,방3개 107.74/84.97㎡ 8층/-,"추천,남향,올수리 깨끗 전망 32타입 융무 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
103,정든한진8차 807동,월세,"25,000 / 120 만원",20.11.06,아파트,방3개 88.45/68.04㎡ 9층/총17층,"신혼집추천,남향,,최근확장올수리,전망 27타입 융무 보증금조정가 방3개",경기도  성남시  정자동
104,정든신화 502동,월세,"35,000 / 70 만원",20.11.06,아파트,방3개 91.41/69.93㎡ 13층/총17층,"신혼집추천,남향,수리깨끗,전망 27타입 융무 보증금조정가 방3개",경기도  성남시  정자동
105,정든신화 502동,월세,"40,000 / 60 만원",20.11.06,아파트,방3개 91.41/69.93㎡ 13층/총17층,"신혼집추천,남향,수리깨끗,전망 27타입 융무 보증금조정가 방3개",경기도  성남시  정자동
106,청솔화인 201동,전세,"45,000 만원",20.11.05,아파트,방2개 57.22/40.5㎡ 고층/-,"샷시특올수리,신혼집추천,전망 17타입 융무 전세대출가 미금환승역가깝고",경기도  성남시  금곡동
107,한솔주공4단지 406동,월세,"20,000 / 25 만원",20.11.05,아파트,방2개 57.53/41.85㎡ 고층/총15층,"신혼집추천,남향,수리 깨끗,전망 17타입 융무 보증금조정가 광역정류장앞",경기도  성남시  정자동
108,느티공무원4단지 412동,월세,"5,000 / 130 만원",20.11.05,아파트,방3개 83.98/58.71㎡ 7층/-,"추천,올수리 깨끗 전망 26타입 보증금조정가 정자환승역가깝고",경기도  성남시  정자동
109,느티공무원4단지 309동,월세,"30,000 / 70 만원",20.11.05,아파트,방3개 90.93A/66.6㎡ 12층/총17층,"남향추천,올수리 깨끗전망 27타입 보증금조정가 방3개 정자환승역가깝고",경기도  성남시  정자동
110,느티공무원4단지 412동,월세,"3,000 / 150 만원",20.11.05,아파트,방3개 83.98/58.71㎡ 8층/-,"추천,올수리 깨끗 전망 26타입 보증금조정가 정자환승역가깝고",경기도  성남시  정자동
111,한솔주공6단지 605동,월세,"3,000 / 80 만원",20.11.05,아파트,방2개 57.9/39.87㎡ 5층/-,"추천,남향 올수리깨끗 18타입 보증금조정가 광역정류장가깝고 입주협의",경기도  성남시  정자동
112,"상록보성,임광 405동",전세,"82,000 만원",20.11.05,아파트,방3개 107.74/84.97㎡ 고층/-,"남향,확장올수리,깨끗 전망 32타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
113,"상록보성,임광 408동",월세,"5,000 / 190 만원",20.11.05,아파트,방3개 87.51/67.43㎡ 7층/총17층,"남향추천,올수리 깨끗전망 26타입 보증금조정가 방3개 정자환승역가깝고",경기도  성남시  정자동
114,한솔주공4단지 417동,월세,"18,500 / 40 만원",20.11.05,아파트,방2개 50.04/35.28㎡ 저층/총15층,"샷시포함올수리,전망 깨끗 15타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
115,청솔계룡 107동,전세,"58,000 만원",20.11.05,아파트,방3개 75.78/55.44㎡ 중층/-,"수리 깨끗,방3개추천,전망 22타입 융무 전세대출가 미금환승역가깝고",경기도  성남시  금곡동
116,한솔주공6단지 610동,월세,"10,000 / 110 만원",20.11.05,아파트,방2개 83.99/58.71㎡ 13층/-,"남향추천,특올수리,전망 방2개 26타입 융무 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
117,한솔주공4단지 405동,월세,"3,000 / 90 만원",20.11.05,아파트,방2개 50.04/35.28㎡ 고층/-,"올수리,전망 깨끗 15타입 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
118,한솔청구 105동,월세,"10,000 / 130 만원",20.11.05,아파트,방2개 66.15/49.35㎡ 9층/-,"추천,완전특올수리,전망 방2개 20타입 융무 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
119,느티공무원4단지 312동,월세,"30,000 / 60 만원",20.11.05,아파트,방3개 90.93A/66.6㎡ 9층/총17층,"신혼집추천,남향 수리깨끗 전망 27타입 보증금조정가 방3개정자환승역가깝고",경기도  성남시  정자동
120,한솔주공4단지 406동,전세,"35,000 만원",20.11.05,아파트,방2개 57.53/41.85㎡ 고층/-,"신혼집추천,남향,특올수리 17타입 융무 전세대출가 광역정류장가깝고",경기도  성남시  정자동
121,느티공무원4단지 412동,월세,"30,000 / 50 만원",20.11.05,아파트,방3개 83.98/58.71㎡ 18층/-,"추천,올수리 깨끗 전망 26타입 25천65만원보증금조정가 정자환승역가깝고",경기도  성남시  정자동
122,한솔주공5단지 512동,월세,"3,000 / 70 만원",20.11.05,아파트,방2개 61.79/42.75㎡ 25층/-,"추천,남향 수리 깨끗 19타입 융무 보증금조정가 광역정류장가깝고 입주협의",경기도  성남시  정자동
123,청솔화인 206동,전세,"85,000 만원",20.11.05,아파트,방3개 107.28/84.6㎡ 중층/-,"남향,특올수리추천,전망 깨끗 32타입 융무 전세대출가 미금환승역가깝고",경기도  성남시  금곡동
124,한솔주공4단지 414동,월세,"15,000 / 60 만원",20.11.05,아파트,방2개 61.84/42.75㎡ 17층/-,"추천,남향 올수리깨끗 19타입 융무 보증금조정가 광역정류장가깝고 입주협의",경기도  성남시  정자동
125,한솔주공4단지 408동,월세,"12,500 / 45 만원",20.11.05,아파트,방2개 57.53/41.85㎡ 15층/-,"추천,남향 수리깨끗 17타입 2억30만원 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
126,느티공무원3단지 311동,월세,"21,000 / 70 만원",20.11.05,아파트,방2개 85.95/58.71㎡ 4층/-,"화포올수리,전망 방2개 26타입 융무 보증금조정가 정자환승역가깝고",경기도  성남시  정자동
127,한솔주공6단지 602동,월세,"3,000 / 70 만원",20.11.05,아파트,방2개 53.15/37.67㎡ 중층/총15층,"수리 깨끗,전망 16타입 보증금조정가 광역정류장앞",경기도  성남시  정자동
128,"상록보성,임광 408동",전세,"75,000 만원",20.11.05,아파트,방3개 87.51/67.43㎡ 중층/-,"남향추천,특올수리,전망 26타입 융무 방3개 전세대출가 정자환승역5분",경기도  성남시  정자동
129,느티공무원4단지 412동,전세,"50,000 만원",20.11.05,아파트,방3개 83.98/58.71㎡ 중층/-,"남향,신혼집추천,특올수리,전망 26타입 융무 전세대출가 정자환승역5분",경기도  성남시  정자동
130,한솔주공5단지 510동,월세,"12,000 / 70 만원",20.11.05,아파트,방2개 74.39/51.66㎡ 12층/-,"남향추천,특올수리,전망 방2개 22타입 융무 보증금조정가 광역정류장가깝고",경기도  성남시  정자동
131,매화공무원2단지 211동,매매,"70,000 만원",20.12.07,아파트,방2개 80.13/58.19㎡ 저층/총15층,세안고매매 또는21년8월25일이후 입주가능,경기도  성남시  야탑동
132,백현마을5단지 509동,매매,"158,000 만원",20.12.07,아파트,방3개 111.60B/84.61㎡ 중층/총8층,급매 세안고수리굿 역세권,경기도  성남시  백현동
133,봇들마을9단지 902동,전세,"135,000 만원",20.12.07,아파트,방3개 127.21B/101.09㎡ 저층/-,밝고환한집  관리상태좋은집 귀한매물 참조은 부동산,경기도  성남시  삼평동
134,정든동아1단지 106동,매매,"150,000 만원",20.12.07,아파트,방5개 189.49/164.77㎡ 2층/총15층,정상.주인거주.올수리.남향.조용하고쾌적한단지.,경기도  성남시  정자동
